BVP_mean,BVP_std,BVP_min,BVP_max,BVP_median,BVP_skew,BVP_kurt,BVP_p25,BVP_p75,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,TEMP_median,TEMP_skew,TEMP_kurt,TEMP_p25,TEMP_p75,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_x_median,ACC_x_skew,ACC_x_kurt,ACC_x_p25,ACC_x_p75,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_y_median,ACC_y_skew,ACC_y_kurt,ACC_y_p25,ACC_y_p75,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,ACC_z_median,ACC_z_skew,ACC_z_kurt,ACC_z_p25,ACC_z_p75,label,subject,cond
-8.594145e-05,0.56963587,-1.7026224,1.4140202,0.069697365,-0.2642229,-0.5475528,-0.4400484,0.44597277,0.17806195,0.062494095,0.01050377,0.31909192,0.17657468,-0.18979156,-0.26642632,0.13363448,0.22002655,0.30096957,0.3395887,-0.8895539,1.8705864,0.33717513,0.14516108,0.8031726,0.030492859,0.54162997,-0.022716014,0.5241633,-1.5301032,1.4469413,-0.041580964,-0.011159236,-0.09962368,-0.28966802,0.20650609,0.4794808,0.2868518,-0.48276314,1.4606187,0.38096213,-0.047125593,0.087179184,0.38096213,0.5968935,0,S11,AEROBIC
0.00095571554,0.5888924,-1.5052873,1.5529823,0.07201429,-0.24001187,-0.63652086,-0.44962183,0.46697432,0.26118457,0.049025264,0.16604634,0.3573001,0.26240593,-0.21086438,-0.82747555,0.21998766,0.3051824,0.21929412,0.356279,-0.8895539,1.4616767,0.2349477,-0.039445527,0.051252842,-0.07173456,0.43940255,0.007519595,0.5589073,-1.5301032,1.6950283,-0.041580964,0.09579894,0.080981016,-0.28966802,0.45459312,0.39513263,0.3078178,-0.69869447,1.2446874,0.38096213,-0.07455794,-0.02682972,0.16503082,0.5968935,0,S11,AEROBIC
0.0011969832,0.5916465,-1.7567687,1.6623716,0.07047688,-0.25771043,-0.261209,-0.42834884,0.43943477,0.32137045,0.03487975,0.25439918,0.37834036,0.31107694,-0.31337163,-1.0130233,0.30351228,0.3486875,0.16274957,0.3542055,-0.8895539,1.2572219,0.13272028,-0.027467858,-0.25125742,-0.07173456,0.43940255,0.118125066,0.5307702,-1.5301032,1.6950283,0.20650609,0.015281762,0.051290035,-0.28966802,0.45459312,0.29413977,0.3009509,-0.69869447,1.2446874,0.38096213,-0.08087074,0.058770895,0.16503082,0.5968935,0,S11,AEROBIC
0.002236096,0.5518921,-1.7567687,1.6623716,0.07176503,-0.21480215,-0.008546114,-0.38901353,0.3799759,0.36347407,0.034532767,0.29518622,0.497263,0.36514312,1.290111,3.2237754,0.3481492,0.3700307,0.135063,0.35316417,-1.1962363,1.5639042,0.13272028,0.019157274,0.5316253,-0.07173456,0.33717513,0.02069922,0.5391792,-2.0262773,2.1912024,-0.041580964,-0.32726732,0.78829193,-0.28966802,0.45459312,0.30111256,0.3013483,-0.69869447,1.4606187,0.38096213,-0.099730484,0.45790577,0.16503082,0.5968935,0,S11,AEROBIC
-0.0002350837,0.6470283,-2.1233737,1.8841686,0.08001796,-0.37368375,-0.041742325,-0.4269968,0.44015408,0.39554378,0.040409956,0.3380036,0.497263,0.37154117,0.78120035,-0.6610098,0.36860207,0.4339252,0.21109465,0.38825867,-1.5029185,1.6661316,0.2349477,-0.18638018,0.9689708,-0.07173456,0.43940255,0.24785393,0.6880099,-2.0262773,2.1912024,0.20650609,-0.08244388,0.2422657,-0.28966802,0.7026802,0.28626728,0.3219699,-1.3464885,1.4606187,0.38096213,-0.14453936,1.2428117,0.16503082,0.5968935,0,S11,AEROBIC
-0.0011589428,0.66562253,-2.1233737,1.8841686,0.06231299,-0.3893452,-0.14978433,-0.42928123,0.4919436,0.3777432,0.062038153,0.20060317,0.49275205,0.37116867,-0.6493013,0.13766885,0.36043772,0.4320893,0.38200614,0.35026842,-1.5029185,1.6661316,0.43940255,-0.33942991,1.831233,0.13272028,0.54162997,0.6975117,0.5757,-1.2820162,3.1835506,0.7026802,0.020265264,0.6103306,0.20650609,0.9507672,0.2675982,0.32964903,-1.3464885,1.4606187,0.38096213,-0.16956407,0.9621315,0.16503082,0.38096213,0,S11,AEROBIC
-0.0021199607,0.57931095,-1.630834,1.5088581,0.059369534,-0.28914577,-0.58509517,-0.422719,0.4516959,0.27097794,0.08921863,0.1648838,0.44498977,0.23635119,0.4802874,-1.1935999,0.17981668,0.36198094,0.3715704,0.356826,-0.99178135,1.4616767,0.43940255,-0.114033565,0.26767874,0.13272028,0.64385736,0.5212665,0.6117173,-1.2820162,3.1835506,0.45459312,0.08904845,0.12398481,0.14448433,0.9507672,0.32922858,0.33210745,-0.69869447,1.4606187,0.38096213,-0.044833884,0.23439765,0.16503082,0.5968935,0,S11,AEROBIC
-0.00030977777,0.5856375,-1.753613,1.8229629,0.06918928,-0.2756703,-0.34788966,-0.422719,0.4265943,0.21545988,0.039322704,0.16241136,0.3162265,0.21759504,0.72771233,-0.30462217,0.17821,0.2285491,0.111209914,0.41232297,-1.2984636,1.3594494,0.13272028,0.054666113,-0.0673337,-0.17396198,0.43940255,-0.09714212,0.65904987,-2.7705386,1.9431154,-0.041580964,0.0035357096,0.040778875,-0.5377551,0.45459312,0.3287787,0.35164428,-0.91462576,1.8924814,0.38096213,0.08426133,0.4432478,0.16503082,0.5968935,0,S11,AEROBIC
0.0030338455,0.93644035,-4.467092,11.804395,0.038891993,4.2991076,52.486603,-0.43318185,0.39987302,0.28381112,0.06075763,0.16241136,0.3738949,0.30474848,-0.20472251,-1.0160543,0.22139376,0.30872938,-0.06417399,0.3874168,-1.2984636,1.2572219,-0.07173456,0.13295999,0.19626236,-0.27618942,0.2349477,-0.43283492,0.6030425,-3.2667127,1.9431154,-0.5377551,0.03355509,1.2460093,-0.7858421,-0.041580964,0.28514263,0.41188598,-1.3464885,3.8358634,0.38096213,0.5484037,6.1297626,-0.050900497,0.5968935,0,S11,AEROBIC
-4.8245736e-05,0.97915924,-4.467092,11.804395,0.043174427,3.712761,43.68644,-0.49935472,0.47386742,0.38163805,0.062304858,0.2986329,0.53358823,0.3697032,0.36405042,-0.91219926,0.307049,0.43407667,0.09683419,0.4525885,-1.5029185,1.9728138,0.13272028,0.16698399,0.45136738,-0.17396198,0.43940255,-0.19818592,0.681556,-3.2667127,2.4392896,-0.28966802,0.17455712,1.0270939,-0.5377551,0.20650609,0.36004382,0.44098777,-1.5624198,3.8358634,0.38096213,0.23229645,4.7108994,0.16503082,0.5968935,0,S11,AEROBIC
-0.00084724574,0.6335066,-2.421394,1.5853051,0.08396797,-0.43270814,0.1163733,-0.4346877,0.4552153,0.47099152,0.057833713,0.3358832,0.5773307,0.47698003,-0.34205034,-0.5683596,0.43404186,0.51976055,0.23026228,0.42688343,-1.5029185,1.9728138,0.2349477,0.05221275,0.6810024,-0.07173456,0.54162997,0.073417716,0.64805686,-2.2743645,2.4392896,-0.041580964,0.21141918,0.5918429,-0.28966802,0.45459312,0.37871286,0.40070486,-1.5624198,1.67655,0.38096213,-0.2195177,0.9766748,0.16503082,0.5968935,0,S11,AEROBIC
0.0024946881,0.52834684,-1.7983755,1.1410384,0.07120331,-0.43984786,-0.30595946,-0.36287868,0.40707228,0.4957344,0.034352556,0.42606172,0.5773307,0.48020566,0.2262709,-0.2666664,0.47647244,0.5199325,0.043377776,0.4578144,-1.2984636,1.4616767,0.030492859,-0.0774159,-0.070914745,-0.27618942,0.33717513,-0.2356574,0.7766146,-2.5224514,2.4392896,-0.28966802,-0.27216828,0.2311964,-0.7858421,0.20650609,0.2887415,0.381646,-0.91462576,1.4606187,0.38096213,-0.19298285,0.15076184,-0.050900497,0.5968935,0,S11,AEROBIC
0.0024156587,0.6048798,-2.080119,1.7261777,0.081928,-0.40220037,-0.21444273,-0.39636406,0.45220697,0.514629,0.05195011,0.42647925,0.6575949,0.5155361,0.81202555,0.043534517,0.4769841,0.5265782,0.027830692,0.4243047,-1.2984636,1.2572219,0.030492859,-0.20172103,0.008637667,-0.27618942,0.33717513,-0.40440828,0.66696954,-2.5224514,1.4469413,-0.28966802,-0.45853713,0.33717823,-0.7858421,-0.041580964,0.3427243,0.37941238,-0.91462576,1.4606187,0.38096213,-0.20509389,0.30060005,0.16503082,0.5968935,0,S11,AEROBIC
-2.6005755e-05,0.6906742,-2.080119,1.7261777,0.12259114,-0.34840703,-0.6409099,-0.5261308,0.5294769,0.60081583,0.06605915,0.46909195,0.70358884,0.6061404,-0.27133873,-1.083607,0.52551186,0.65001386,0.06392975,0.4014582,-1.6051459,1.3594494,0.030492859,-0.21779943,0.6092038,-0.17396198,0.33717513,-0.33618432,0.5392833,-2.2743645,1.9431154,-0.28966802,-0.008318972,0.347728,-0.7858421,-0.041580964,0.37466413,0.3889751,-1.7783511,1.4606187,0.38096213,-0.47069958,1.2493968,0.16503082,0.5968935,0,S11,AEROBIC
0.0005167524,0.70466644,-2.1048903,1.5713751,0.08729541,-0.30136827,-0.72165036,-0.5651386,0.5617574,0.67125696,0.035564393,0.59240276,0.7221976,0.6876244,-0.4554248,-0.9097924,0.6474309,0.6982919,-0.53505903,0.6766134,-2.2185104,1.6661316,-0.48064426,-0.055791862,-0.7676685,-1.0940088,0.030492859,-0.51449686,0.61802036,-3.5147996,1.9431154,-0.5377551,0.044312034,1.1001725,-0.7858421,-0.041580964,-0.2857258,0.8154401,-2.2102137,2.972138,-0.050900497,-0.061150566,-0.7526622,-0.91462576,0.38096213,0,S11,AEROBIC
-0.0021479859,0.65420896,-2.1048903,1.5713751,0.09046331,-0.35482046,-0.5379622,-0.50644314,0.5192569,0.7018511,0.025978867,0.6392563,0.76427,0.71106344,-0.4887668,0.754406,0.69157046,0.71368325,-1.2291408,0.4979494,-3.0363297,1.6661316,-1.2984636,0.65730596,1.9498725,-1.5029185,-0.99178135,-0.7240788,0.6338925,-3.5147996,1.9431154,-0.7858421,0.264212,0.9542985,-1.0339291,-0.28966802,-1.1645213,0.5844644,-2.426145,2.972138,-1.3464885,1.6829103,6.169073,-1.5624198,-0.91462576,0,S11,AEROBIC
0.00090050895,0.5780754,-1.7265391,1.2650902,0.12110147,-0.42579642,-0.63365984,-0.41915986,0.44302994,0.7542679,0.05589378,0.68647003,0.8711497,0.75140023,0.8435316,-0.55166507,0.7127049,0.7627841,-1.352772,0.3952242,-3.0363297,0.33717513,-1.400691,0.18229339,1.2510729,-1.6051459,-1.0940088,-0.81917876,0.5783711,-2.5224514,1.1988543,-0.7858421,0.20295012,0.2336247,-1.2820162,-0.5377551,-1.3237706,0.36721382,-2.426145,-0.050900497,-1.3464885,0.12148412,-0.12493801,-1.5624198,-1.1305571,0,S11,AEROBIC
-0.0048046918,0.61283773,-1.6624603,3.8297112,0.04409814,0.7298487,4.4915366,-0.3823173,0.37177175,0.8353873,0.05859567,0.7055455,0.9631212,0.86012197,-0.33032447,-0.76406693,0.7610403,0.866166,-1.0452378,0.42787063,-2.2185104,0.33717513,-0.99178135,-0.010886322,-0.38714027,-1.400691,-0.68509907,-0.6718771,0.5590231,-2.5224514,1.1988543,-0.7858421,0.10564599,-0.09064555,-1.0339291,-0.28966802,-0.89393234,0.47804448,-1.9942824,0.38096213,-0.91462576,0.005031678,-0.52491,-1.1845399,-0.48276314,0,S11,AEROBIC
-0.0010399794,0.6052217,-1.6624603,3.8297112,0.035590272,0.75240105,4.8059583,-0.37990433,0.38629663,0.8907785,0.033931565,0.80766046,0.9631212,0.9036107,-0.034056228,-0.31652594,0.8633067,0.9069469,-1.0343761,0.43765363,-2.9341023,0.13272028,-0.99178135,-0.3362379,0.39333177,-1.2984636,-0.68509907,-0.91014403,0.69416356,-3.7628868,1.1988543,-0.7858421,-0.49246973,0.59144187,-1.2820162,-0.5377551,-0.79271454,0.4142982,-1.9942824,0.38096213,-0.69869447,0.012318891,-0.26884627,-1.1305571,-0.48276314,0,S11,AEROBIC
0.006087996,0.52443373,-1.6030662,1.6705621,0.08626591,-0.3328749,-0.3513093,-0.35759073,0.40396696,0.8807498,0.057348434,0.7438847,0.9641036,0.9057025,-0.8210685,-0.14050412,0.8548026,0.9074708,-1.2327611,0.42307273,-2.9341023,0.33717513,-1.1962363,0.047657743,0.5464456,-1.5029185,-0.99178135,-1.0122216,0.74273705,-3.7628868,1.4469413,-1.0339291,-0.017365722,0.32153225,-1.5301032,-0.5377551,-1.0693766,0.40594545,-3.5058017,1.0287561,-1.1305571,-0.030073607,1.8429446,-1.3464885,-0.69869447,0,S11,AEROBIC
-0.0014611478,0.81739736,-3.381498,6.010929,0.059091322,1.6544344,11.701398,-0.4375406,0.39603758,0.84671956,0.05207651,0.7438847,0.9641036,0.8228717,0.37262014,-0.2839234,0.81996536,0.8703228,-1.0808045,0.6145877,-2.4229653,1.9728138,-1.1962363,1.297644,3.342967,-1.5029185,-0.7873265,-0.8140103,0.7924326,-2.7705386,3.6797247,-0.7858421,0.85478956,2.4465756,-1.2820162,-0.28966802,-0.9449912,0.7030911,-3.5058017,5.7792454,-1.1305571,1.6148678,9.5524,-1.3464885,-0.48276314,0,S11,AEROBIC
-0.00034253547,0.8323337,-3.381498,6.010929,0.01704958,1.5870332,10.779058,-0.42719084,0.38508666,0.893979,0.06488541,0.8070465,1.0009282,0.8890667,0.21361627,-1.4465837,0.82187086,0.9495187,-1.1240381,0.672888,-2.6274202,1.9728138,-1.1962363,1.0254334,2.1810222,-1.6051459,-0.7873265,-1.6712029,1.2501518,-5.003322,3.6797247,-1.5301032,0.12160896,0.28325868,-2.5224514,-0.7858421,-0.7695469,0.834893,-3.073939,5.7792454,-0.91462576,0.642677,3.551577,-1.3464885,-0.26683182,0,S11,AEROBIC
0.0017123355,0.5658313,-2.2132094,1.6698533,0.02728581,-0.22483684,0.36771584,-0.33068427,0.36586905,0.9964237,0.0583837,0.85615957,1.1084793,0.99240154,-0.20832416,-0.6303601,0.94952685,1.0364286,-1.2244552,0.6160903,-2.6274202,0.95053965,-1.2984636,0.30088088,-0.38892627,-1.7073733,-0.7873265,-1.9792442,1.2486131,-5.003322,1.4469413,-2.0262773,0.24640186,-0.79908705,-3.0186255,-1.0339291,-0.83477616,0.8274743,-3.2898703,1.67655,-0.69869447,-0.11378637,-0.21861744,-1.3464885,-0.26683182,0,S11,AEROBIC
-0.0026149347,0.5737261,-2.2132094,1.585817,0.03569078,-0.303802,-0.18894672,-0.4058546,0.4482203,1.092134,0.062172193,0.98505384,1.2219412,1.0826538,0.19530548,-0.9902301,1.0364326,1.1615405,-1.1065743,0.55871105,-2.5251927,0.95053965,-1.0940088,0.0029857038,-0.24943113,-1.5029185,-0.68509907,-1.2553985,1.0111624,-4.507148,1.4469413,-1.1579726,-0.45567492,-0.108534336,-1.7781903,-0.5377551,-0.82870305,0.67034405,-3.2898703,1.67655,-0.69869447,-0.19117843,0.8570075,-1.1305571,-0.48276314,0,S11,AEROBIC
-0.0008881837,0.6141905,-1.735572,2.0664277,0.07030101,-0.22069564,-0.40483713,-0.4604172,0.47764355,1.1447723,0.03992699,1.074823,1.2219412,1.161956,-0.18382962,-1.1214986,1.1006731,1.1659245,-1.1659939,0.42512023,-2.9341023,0.33717513,-1.1962363,-0.043932244,0.475801,-1.400691,-0.8895539,-1.0303112,0.63096774,-4.010974,0.9507672,-1.0339291,-0.19372952,1.0517669,-1.5301032,-0.5377551,-0.93509424,0.45488736,-2.2102137,1.2446874,-0.91462576,0.26198903,0.28124857,-1.1305571,-0.69869447,0,S11,AEROBIC
0.0037536188,0.6478627,-1.735572,2.0664277,0.09563123,-0.31620735,-0.3874092,-0.4457841,0.47810113,1.1653485,0.038037565,1.0818391,1.2202548,1.1644406,-0.61537224,-0.62845993,1.1601548,1.2047898,-1.3058112,0.38719606,-2.9341023,0.33717513,-1.2984636,0.21009059,0.65529966,-1.6051459,-1.0940088,-1.056412,0.64847183,-4.010974,1.4469413,-1.0339291,-0.042405333,1.2105088,-1.5301032,-0.5377551,-1.1514755,0.40552992,-2.426145,0.16503082,-1.1305571,0.055343222,-0.021376133,-1.3464885,-0.91462576,0,S11,AEROBIC
-0.0023020867,0.6355198,-1.9373851,1.3096304,0.09154694,-0.37750006,-0.70241785,-0.51276183,0.5057657,1.1889535,0.030403933,1.0818391,1.2640873,1.2040734,-0.4484686,1.0839825,1.1637816,1.2075077,-1.412937,0.40442896,-2.6274202,-0.17396198,-1.400691,0.22025293,0.20106316,-1.7073733,-1.1962363,-1.1442761,0.6488651,-3.0186255,1.4469413,-1.2820162,0.34736902,0.41913843,-1.5301032,-0.7858421,-1.3044268,0.453615,-2.8580077,0.16503082,-1.3464885,-0.03144335,0.12044597,-1.5624198,-0.91462576,0,S11,AEROBIC
-0.0036635578,0.5904952,-1.9373851,1.1812186,0.10685374,-0.43644783,-0.63649535,-0.4769248,0.4749269,1.1952466,0.024620356,1.1534089,1.2640873,1.20594,0.09949014,-0.2573619,1.1664506,1.2072887,-1.4724633,0.4350524,-2.7296476,0.33717513,-1.5029185,0.06653544,0.39128184,-1.7073733,-1.1962363,-1.0013678,0.6791058,-3.0186255,1.1988543,-1.0339291,0.20676346,0.005172491,-1.5301032,-0.5377551,-1.4749227,0.50599,-3.2898703,0.5968935,-1.5624198,0.06517945,0.33931136,-1.7783511,-1.1305571,0,S11,AEROBIC
0.0016601647,0.49542832,-1.710508,1.033556,0.09000855,-0.6112171,-0.16514087,-0.3322068,0.3835912,1.2168609,0.032732915,1.156176,1.3060615,1.2069838,0.4804618,0.15279031,1.205107,1.2481556,-1.5123957,0.44843298,-3.0363297,0.33717513,-1.5029185,0.115699485,0.38121343,-1.8096007,-1.1962363,-0.8579424,0.66152906,-3.0186255,1.4469413,-0.7858421,0.041640047,0.29460406,-1.2820162,-0.5377551,-1.6017822,0.5208294,-3.2898703,0.5968935,-1.5624198,0.19590962,0.61722803,-1.9942824,-1.3464885,0,S11,AEROBIC
0.000524804,0.80051076,-6.5570803,4.559114,0.06979839,-1.5008144,18.772608,-0.3242791,0.392055,1.2672485,0.045193333,1.1917152,1.3429433,1.2513199,0.16894262,-1.1413037,1.2452166,1.2977866,-1.4680972,0.53210676,-3.0363297,1.4616767,-1.5029185,0.9547734,2.4823494,-1.8096007,-1.1962363,-0.8685378,0.7163148,-3.0186255,1.9431154,-0.7858421,0.24003729,0.45285916,-1.2820162,-0.28966802,-1.5325043,0.6393633,-3.2898703,1.8924814,-1.5624198,1.2340668,3.843964,-1.9942824,-1.1305571,0,S11,AEROBIC
0.00337222,0.87297076,-6.5570803,4.559114,0.08611844,-1.1808177,12.867246,-0.40464148,0.44569534,1.3185707,0.042178035,1.1917152,1.4389263,1.3344822,-0.3891178,0.958514,1.2925367,1.3362976,-1.4552124,0.5605535,-3.0363297,1.4616767,-1.5029185,0.7335298,1.8188944,-1.8096007,-1.1962363,-0.9514918,0.7652841,-3.2667127,1.9431154,-1.0339291,0.16577227,0.21964478,-1.5301032,-0.5377551,-1.4974154,0.7257964,-4.1535954,1.8924814,-1.5624198,0.7541567,1.8215623,-1.9942824,-1.1305571,0,S11,AEROBIC
0.0020817493,0.58594036,-2.2273717,2.0706322,0.07624493,-0.3247022,0.4597609,-0.3841621,0.40997887,1.3354591,0.027150424,1.2799371,1.4389263,1.3354523,0.82312685,2.4527593,1.3332624,1.3368789,-1.6797932,0.48449314,-3.0363297,0.13272028,-1.7073733,0.19305652,0.30238461,-2.0140555,-1.400691,-1.3357683,0.7495372,-3.2667127,0.7026802,-1.2820162,0.05717299,-0.16917515,-1.7781903,-0.7858421,-1.7648553,0.6476534,-4.1535954,0.8128248,-1.7783511,0.3277771,0.22830224,-2.2102137,-1.3464885,0,S11,AEROBIC
-0.004446852,0.63706726,-2.5116398,5.165238,0.10347308,0.6672591,8.406924,-0.41875473,0.41223407,1.3310505,0.023196505,1.2815499,1.3917127,1.3352886,-0.04728305,0.5296643,1.331846,1.3365985,-1.701836,0.42233533,-3.0363297,0.030492859,-1.7073733,0.096868046,0.9846823,-2.0140555,-1.400691,-1.3698804,0.69266504,-3.2667127,1.1988543,-1.2820162,0.15238386,0.46602583,-1.7781903,-1.0339291,-1.772053,0.5927954,-3.721733,2.972138,-1.7783511,0.7165629,4.51142,-2.2102137,-1.3464885,0,S11,AEROBIC
-0.0044696187,0.69719034,-2.5116398,5.165238,0.06766185,0.51821005,5.447016,-0.48829406,0.47153717,1.3154056,0.030800104,1.2412623,1.3917127,1.330004,-0.10871448,-0.1272471,1.2925204,1.3358945,-1.5522219,0.40427384,-3.0363297,0.030492859,-1.5029185,0.16808116,0.52981377,-1.8096007,-1.2984636,-1.2101743,0.6884833,-3.0186255,1.1988543,-1.2820162,0.3157972,0.38933635,-1.5921249,-0.7858421,-1.5196834,0.6038037,-3.721733,2.972138,-1.5624198,0.5392881,3.2218056,-1.9942824,-1.1305571,0,S11,AEROBIC
-0.00013594105,0.64492685,-1.8198551,1.9107826,0.018943924,-0.1976642,-0.24668336,-0.41753528,0.48121354,1.2981038,0.024245618,1.2412623,1.3444906,1.2927086,0.0391742,0.12950158,1.2913394,1.3017449,-1.2403219,0.68947846,-3.5474668,1.052767,-1.2984636,0.46442798,0.45969248,-1.7073733,-0.86399704,-0.9902556,0.95135695,-4.259061,2.9354637,-1.0339291,0.49061444,0.6204231,-1.5301032,-0.5377551,-1.1341559,0.8235916,-3.2898703,2.5402753,-1.1305571,0.31704813,0.1575005,-1.7783511,-0.48276314,0,S11,AEROBIC
-0.0044989046,0.7404921,-2.9115973,2.056668,0.027938146,-0.29076555,0.073892355,-0.5002855,0.5435432,1.2938154,0.025885396,1.2372752,1.3486496,1.2925367,0.010110839,-0.023976803,1.2904717,1.2957215,-0.9273568,0.8848464,-3.5474668,2.995088,-1.0940088,1.2077175,2.8477192,-1.5029185,-0.5828717,-0.7382921,1.0949003,-4.259061,4.672073,-0.7858421,0.69801694,1.2539191,-1.5301032,-0.041580964,-0.8170068,0.8836764,-3.2898703,4.4836574,-0.91462576,0.7206103,2.6744385,-1.3464885,-0.26683182,0,S11,AEROBIC
0.0016940609,0.9244159,-4.0810285,3.3494418,0.07909852,-0.20911565,0.89763737,-0.64442265,0.64950633,1.2912298,0.028159518,1.2372752,1.3486496,1.2925122,0.038917936,-0.5093062,1.2833409,1.297062,0.16413397,1.2995284,-2.7296476,2.995088,0.64385736,-0.15763369,-1.4870702,-1.0940088,1.3594494,-0.0731087,1.1705664,-3.0186255,4.672073,-0.041580964,-0.0033890782,-0.30833268,-1.0339291,0.7026802,0.03367265,1.0750297,-2.8580077,4.4836574,0.16503082,-0.07433926,-0.6829164,-0.91462576,0.86680764,0,S11,AEROBIC
0.007558188,0.8805527,-4.0810285,3.3494418,0.06771049,-0.15970023,1.1637316,-0.57857865,0.6162844,1.260046,0.051705517,1.0802754,1.3445152,1.2653522,-0.99475247,1.2802773,1.2411845,1.2932305,1.1265625,0.48480326,-0.68509907,2.5861783,1.1549945,-0.044628166,0.26574397,0.84831226,1.4616767,0.5160981,0.7340696,-2.0262773,3.6797247,0.45459312,0.3277141,0.47769237,-0.041580964,0.9507672,0.8582604,0.55924994,-1.5624198,7.0748334,0.8128248,1.4874822,16.986649,0.5968935,1.2446874,0,S11,AEROBIC
0.002133454,0.8017105,-2.6615431,2.2045064,0.050032765,-0.17097123,-0.08562541,-0.5465024,0.5895786,1.1744484,0.07013814,1.0637215,1.3058077,1.1687143,0.08284655,-1.2218038,1.0995249,1.2403741,1.0003755,0.48044,-0.68509907,2.5861783,0.95053965,0.10422409,0.5660014,0.64385736,1.3594494,0.34527975,0.70609605,-2.0262773,3.6797247,0.20650609,0.56262386,1.0036464,-0.28966802,0.7026802,0.862534,0.5604917,-1.5624198,7.0748334,0.8128248,1.4535618,16.91655,0.5968935,1.2446874,0,S11,AEROBIC
0.003262398,0.9651152,-3.8376443,3.4068553,0.055571772,-0.17321976,0.687109,-0.61671,0.6324627,1.0866053,0.04777974,1.0288864,1.2139345,1.0781631,0.794158,-0.24248075,1.0366783,1.1003313,0.8802583,0.48944604,-0.48064426,3.3017704,0.84831226,-0.00594304,0.41960597,0.54162997,1.2572219,0.28765118,0.72148556,-2.2743645,2.6873765,0.20650609,0.19588582,0.029394627,-0.28966802,0.7026802,0.79977894,0.48496976,-1.1305571,2.5402753,0.8128248,0.00863499,0.5950053,0.38096213,1.0287561,0,S11,AEROBIC
-0.0035670032,0.9933086,-3.8376443,3.4068553,0.0028495619,-0.04974376,0.3327527,-0.69392085,0.67441875,1.024792,0.037726667,0.9340577,1.0858916,1.034523,-0.40539116,-0.39010525,0.99232376,1.0390893,0.8440527,0.5270781,-0.48064426,3.3017704,0.84831226,0.35088724,0.6180885,0.5160731,1.1549945,0.41944745,0.8289727,-2.2743645,6.4086823,0.45459312,0.7228624,3.2429142,-0.041580964,0.9507672,0.71295655,0.57030714,-2.426145,3.619932,0.5968935,-0.08466302,1.9728732,0.38096213,1.0287561,0,S11,AEROBIC
-0.0043216366,0.88260275,-2.293846,2.4777017,-0.034707725,0.02990271,-0.44077325,-0.61517483,0.63437146,0.99762076,0.028673973,0.9340577,1.0488623,0.99216413,-0.15172909,-0.46566558,0.99087673,1.0272961,0.7734519,0.52419806,-1.2984636,2.8928607,0.7460848,0.33876154,1.1235113,0.43940255,1.052767,0.3982567,0.791618,-1.5301032,6.4086823,0.45459312,1.3857344,6.739706,-0.041580964,0.76470196,0.6767431,0.59518874,-2.426145,3.619932,0.5968935,-0.14459713,2.0741243,0.38096213,1.0287561,0,S11,AEROBIC
0.0017968722,0.78015566,-2.2977417,2.223421,0.042254407,-0.2413669,-0.20250225,-0.5014379,0.5721546,0.9730632,0.039500292,0.8952601,1.0488623,0.9899659,-0.30322626,-0.69356155,0.9482906,0.9930688,0.60275346,0.50116634,-1.2984636,3.403998,0.64385736,0.20436062,2.036231,0.33717513,0.84831226,0.0850468,0.6983026,-2.7705386,6.1605954,-0.041580964,0.85179543,5.7468624,-0.28966802,0.45459312,0.6819164,0.5398806,-2.2102137,2.5402753,0.5968935,-0.22363345,1.7350545,0.38096213,1.0287561,0,S11,AEROBIC
0.00794574,0.7478288,-2.6076455,2.900296,0.11264577,-0.3401583,0.39395404,-0.472481,0.5020272,0.94886464,0.031375106,0.8938765,1.0060204,0.9491339,0.027070818,-0.97258735,0.91670156,0.9739053,0.6943322,0.5421223,-1.2984636,3.403998,0.64385736,0.33771554,1.2963572,0.33717513,1.052767,0.19616912,0.7449643,-2.7705386,2.6873765,0.20650609,0.20882533,0.046245337,-0.28966802,0.7026802,0.6951872,0.5405509,-2.2102137,2.7562068,0.5968935,-0.11814187,1.3409181,0.38096213,1.0287561,0,S11,AEROBIC
-0.013352232,0.84605503,-2.650412,2.900296,0.073185034,-0.28414154,0.015354395,-0.5657862,0.5555514,0.9246618,0.034660984,0.85567653,1.0050626,0.90973043,0.22170612,-0.36233854,0.9057843,0.94916254,0.69167,0.56206685,-1.1962363,3.403998,0.7460848,0.07673893,0.3842225,0.33717513,1.052767,0.29669607,0.753257,-1.5301032,2.6873765,0.20650609,0.27303153,-0.33317542,-0.28966802,0.7026802,0.64750236,0.52460027,-1.5624198,2.7562068,0.5968935,0.015004164,0.5570419,0.38096213,1.0287561,0,S11,AEROBIC
